continente,pais,year,mes,casos,muertes,mortalidad,num_mes,consecutivo_mes
South America,Suriname,2021,mar,193,5,3,3,15
South America,Uruguay,2021,mar,47555,366,1,3,15
South America,Venezuela,2021,mar,21381,258,1,3,15
Africa,Algeria,2021,abr,4916,160,3,4,16
Africa,Angola,2021,abr,4341,59,1,4,16
Africa,Benin,2021,abr,721,9,1,4,16
Africa,Botswana,2021,abr,7086,144,2,4,16
Africa,Burkina Faso,2021,abr,593,11,2,4,16
Africa,Burundi,2021,abr,1185,0,0,4,16
Africa,Cameroon,2021,abr,24581,386,2,4,16
Africa,Cape Verde,2021,abr,6412,49,1,4,16
Africa,Central African Republic,2021,abr,1250,21,2,4,16
Africa,Chad,2021,abr,284,6,2,4,16
Africa,Comoros,2021,abr,138,0,0,4,16
Africa,Congo,2021,abr,997,9,1,4,16
Africa,Cote d'Ivoire,2021,abr,2147,42,2,4,16
Africa,Democratic Republic of Congo,2021,abr,1711,23,1,4,16
Africa,Djibouti,2021,abr,3098,73,2,4,16
Africa,Egypt,2021,abr,25421,1344,5,4,16
Africa,Equatorial Guinea,2021,abr,780,10,1,4,16
Africa,Eritrea,2021,abr,386,0,0,4,16
Africa,Eswatini,2021,abr,1121,4,0,4,16
Africa,Ethiopia,2021,abr,50853,823,2,4,16
Africa,Gabon,2021,abr,3525,21,1,4,16
Africa,Gambia,2021,abr,439,9,2,4,16
Africa,Ghana,2021,abr,1979,36,2,4,16
Africa,Guinea,2021,abr,2307,19,1,4,16
Africa,Guinea-Bissau,2021,abr,84,4,5,4,16
Africa,Kenya,2021,abr,25260,571,2,4,16
Africa,Lesotho,2021,abr,25,1,4,4,16
Africa,Liberia,2021,abr,46,0,0,4,16
Africa,Libya,2021,abr,18551,362,2,4,16
Africa,Madagascar,2021,abr,12588,225,2,4,16
Africa,Malawi,2021,abr,527,31,6,4,16
Africa,Mali,2021,abr,3816,99,3,4,16
Africa,Mauritania,2021,abr,555,6,1,4,16
Africa,Mauritius,2021,abr,243,6,2,4,16
Africa,Morocco,2021,abr,15152,205,1,4,16
Africa,Mozambique,2021,abr,2338,39,2,4,16
Africa,Namibia,2021,abr,4212,119,3,4,16
Africa,Niger,2021,abr,227,5,2,4,16
Africa,Nigeria,2021,abr,2219,6,0,4,16
Africa,Rwanda,2021,abr,3333,28,1,4,16
Africa,Saint Helena,2021,abr,0,0,0,4,16
Africa,Sao Tome and Principe,2021,abr,79,1,1,4,16
Africa,Senegal,2021,abr,1639,56,3,4,16
Africa,Seychelles,2021,abr,1724,7,0,4,16
Africa,Sierra Leone,2021,abr,74,0,0,4,16
Africa,Somalia,2021,abr,2517,184,7,4,16
Africa,South Africa,2021,abr,33053,1504,5,4,16
Africa,South Sudan,2021,abr,418,6,1,4,16
Africa,Sudan,2021,abr,2111,286,14,4,16
Africa,Tanzania,2021,abr,0,0,0,4,16
Africa,Togo,2021,abr,2718,14,1,4,16
Africa,Tunisia,2021,abr,55101,1910,3,4,16
Africa,Uganda,2021,abr,999,7,1,4,16
Africa,Zambia,2021,abr,3168,43,1,4,16
Africa,Zimbabwe,2021,abr,1375,44,3,4,16
Asia,Afghanistan,2021,abr,3291,141,4,4,16
Asia,Armenia,2021,abr,23425,593,3,4,16
Asia,Azerbaijan,2021,abr,57396,950,2,4,16
Asia,Bahrain,2021,abr,32489,125,0,4,16
Asia,Bangladesh,2021,abr,147837,2404,2,4,16
Asia,Bhutan,2021,abr,201,0,0,4,16
Asia,Brunei,2021,abr,12,0,0,4,16
Asia,Cambodia,2021,abr,10962,82,1,4,16
Asia,China,2021,abr,873,3,0,4,16
Asia,Georgia,2021,abr,28549,332,1,4,16
Asia,Hong Kong,2021,abr,307,4,1,4,16
Asia,India,2021,abr,6943304,48926,1,4,16
Asia,Indonesia,2021,abr,156656,4663,3,4,16
Asia,Iran,2021,abr,613513,9093,1,4,16
Asia,Iraq,2021,abr,214275,1142,1,4,16
Asia,Israel,2021,abr,5429,154,3,4,16
Asia,Japan,2021,abr,117685,1067,1,4,16
Asia,Jordan,2021,abr,99796,1978,2,4,16
Asia,Kazakhstan,2021,abr,78067,649,1,4,16
Asia,Kuwait,2021,abr,41888,250,1,4,16
Asia,Kyrgyzstan,2021,abr,6737,104,2,4,16
Asia,Laos,2021,abr,708,0,0,4,16
Asia,Lebanon,2021,abr,58178,1044,2,4,16
Asia,Macao,2021,abr,1,0,0,4,16
Asia,Malaysia,2021,abr,63213,234,0,4,16
Asia,Maldives,2021,abr,5756,6,0,4,16
Asia,Mongolia,2021,abr,27532,110,0,4,16
Asia,Myanmar,2021,abr,383,3,1,4,16
Asia,Nepal,2021,abr,45878,249,1,4,16
Asia,North Korea,2021,abr,0,0,0,4,16
Asia,Northern Cyprus,2022,abr,0,0,0,4,16
Asia,Oman,2021,abr,34035,332,1,4,16
Asia,Pakistan,2021,abr,152588,3427,2,4,16
Asia,Palestine,2021,abr,54109,622,1,4,16
Asia,Philippines,2021,abr,290172,3937,1,4,16
Asia,Qatar,2021,abr,25688,167,1,4,16
Asia,Saudi Arabia,2021,abr,27356,288,1,4,16
Asia,Singapore,2021,abr,764,0,0,4,16
Asia,South Korea,2021,abr,18995,96,1,4,16
Asia,Sri Lanka,2021,abr,15440,110,1,4,16
Asia,Syria,2021,abr,3824,327,9,4,16
Asia,Taiwan,2021,abr,98,2,2,4,16
Asia,Tajikistan,2021,abr,0,0,0,4,16
Asia,Thailand,2021,abr,36290,109,0,4,16
Asia,Timor,2021,abr,1672,3,0,4,16
Asia,Turkey,2021,abr,1503409,8594,1,4,16
Asia,Turkmenistan,2022,abr,0,0,0,4,16
Asia,United Arab Emirates,2021,abr,58792,90,0,4,16
Asia,Uzbekistan,2021,abr,7939,20,0,4,16
Asia,Vietnam,2021,abr,325,0,0,4,16
Asia,Yemen,2021,abr,1960,338,17,4,16
Europe,Albania,2021,abr,5928,159,3,4,16
Europe,Andorra,2021,abr,1222,10,1,4,16
Europe,Austria,2021,abr,74267,1012,1,4,16
Europe,Belarus,2021,abr,36931,295,1,4,16
Europe,Belgium,2021,abr,107776,1214,1,4,16
Europe,Bosnia and Herzegovina,2021,abr,28835,1952,7,4,16
Europe,Bulgaria,2021,abr,61747,3202,5,4,16
Europe,Croatia,2021,abr,60551,1134,2,4,16
Europe,Cyprus,2021,abr,20097,52,0,4,16
Europe,Czechia,2021,abr,98426,2846,3,4,16
Europe,Denmark,2021,abr,19951,64,0,4,16
Europe,England,2021,abr,0,0,0,4,16
Europe,Estonia,2021,abr,15595,259,2,4,16
Europe,Faeroe Islands,2021,abr,3,0,0,4,16
Europe,Finland,2021,abr,9088,50,1,4,16
Europe,France,2021,abr,972456,8875,1,4,16
Europe,Germany,2021,abr,572724,6508,1,4,16
Europe,Gibraltar,2021,abr,17,0,0,4,16
Europe,Greece,2021,abr,81344,2288,3,4,16
Europe,Guernsey,2022,abr,0,0,0,4,16
Europe,Hungary,2021,abr,126915,6803,5,4,16
Europe,Iceland,2021,abr,267,0,0,4,16
Europe,Ireland,2021,abr,13016,216,2,4,16
Europe,Isle of Man,2021,abr,18,0,0,4,16
Europe,Italy,2021,abr,437754,11461,3,4,16
Europe,Jersey,2022,abr,0,0,0,4,16
Europe,Kosovo,2021,abr,14457,268,2,4,16
Europe,Latvia,2021,abr,16195,232,1,4,16
Europe,Liechtenstein,2021,abr,268,0,0,4,16
Europe,Lithuania,2021,abr,31337,355,1,4,16
Europe,Luxembourg,2021,abr,5563,50,1,4,16
Europe,Malta,2021,abr,1259,21,2,4,16
Europe,Moldova,2021,abr,20596,852,4,4,16
Europe,Monaco,2021,abr,166,4,2,4,16
Europe,Montenegro,2021,abr,6171,221,4,4,16
Europe,Netherlands,2021,abr,221747,610,0,4,16
Europe,North Macedonia,2021,abr,22345,1074,5,4,16
Europe,Northern Ireland,2021,abr,0,0,0,4,16
Europe,Norway,2021,abr,16891,83,0,4,16
Europe,Poland,2021,abr,470425,14457,3,4,16
Europe,Portugal,2021,abr,14771,126,1,4,16
Europe,Romania,2021,abr,102462,4571,4,4,16
Europe,Russia,2021,abr,256521,11071,4,4,16
Europe,San Marino,2021,abr,328,6,2,4,16
Europe,Scotland,2021,abr,0,0,0,4,16
Europe,Serbia,2021,abr,88961,1054,1,4,16
Europe,Slovakia,2021,abr,46202,1965,4,4,16
Europe,Slovenia,2021,abr,24690,203,1,4,16
Europe,Spain,2021,abr,239724,2757,1,4,16
Europe,Sweden,2021,abr,168718,583,0,4,16
Europe,Switzerland,2021,abr,58850,258,0,4,16
Europe,Ukraine,2021,abr,399041,11467,3,4,16
Europe,United Kingdom,2021,abr,75695,1103,1,4,16
Europe,Vatican,2021,abr,0,0,0,4,16
Europe,Wales,2021,abr,0,0,0,4,16
North America,Anguilla,2021,abr,68,0,0,4,16
North America,Antigua and Barbuda,2021,abr,96,4,4,4,16
North America,Aruba,2021,abr,1195,13,1,4,16
North America,Bahamas,2021,abr,1334,11,1,4,16
North America,Barbados,2021,abr,203,2,1,4,16
North America,Belize,2021,abr,212,6,3,4,16
North America,Bermuda,2021,abr,1176,16,1,4,16
North America,Bonaire Sint Eustatius and Saba,2021,abr,1362,12,1,4,16
North America,British Virgin Islands,2021,abr,41,0,0,4,16
North America,Canada,2021,abr,239868,1260,1,4,16
North America,Cayman Islands,2021,abr,43,0,0,4,16
North America,Costa Rica,2021,abr,34227,274,1,4,16
North America,Cuba,2021,abr,31444,220,1,4,16
North America,Curacao,2021,abr,3791,74,2,4,16
North America,Dominica,2021,abr,13,0,0,4,16
North America,Dominican Republic,2021,abr,13834,155,1,4,16
North America,El Salvador,2021,abr,4472,118,3,4,16
North America,Greenland,2021,abr,0,0,0,4,16
North America,Grenada,2021,abr,5,0,0,4,16
North America,Guatemala,2021,abr,33837,684,2,4,16
North America,Haiti,2021,abr,333,9,3,4,16
North America,Honduras,2021,abr,23290,676,3,4,16
North America,Jamaica,2021,abr,6341,182,3,4,16
North America,Mexico,2021,abr,105868,13697,13,4,16
North America,Montserrat,2021,abr,0,0,0,4,16
North America,Nicaragua,2021,abr,172,4,2,4,16
North America,Panama,2021,abr,9525,118,1,4,16
North America,Puerto Rico,2021,abr,0,0,0,4,16
North America,Saint Kitts and Nevis,2021,abr,0,0,0,4,16
North America,Saint Lucia,2021,abr,314,14,4,4,16
North America,Saint Pierre and Miquelon,2021,abr,1,0,0,4,16
North America,Saint Vincent and the Grenadines,2021,abr,116,1,1,4,16
North America,Sint Maarten (Dutch part),2022,abr,0,0,0,4,16
North America,Trinidad and Tobago,2021,abr,2798,27,1,4,16
North America,Turks and Caicos Islands,2021,abr,59,0,0,4,16
North America,United States,2021,abr,1888536,23831,1,4,16
North America,United States Virgin Islands,2021,abr,0,0,0,4,16
Oceania,Australia,2021,abr,489,1,0,4,16
Oceania,Cook Islands,2022,abr,3045,1,0,4,16
Oceania,Fiji,2021,abr,50,0,0,4,16
Oceania,French Polynesia,2021,abr,131,0,0,4,16
Oceania,Guam,2021,abr,0,0,0,4,16
Oceania,Kiribati,2022,abr,15,0,0,4,16
Oceania,Marshall Islands,2021,abr,0,0,0,4,16
Oceania,Micronesia (country),2022,abr,4,0,0,4,16
Oceania,Nauru,2022,abr,3,0,0,4,16
Oceania,New Caledonia,2021,abr,3,0,0,4,16
Oceania,New Zealand,2021,abr,112,0,0,4,16
Oceania,Niue,2022,abr,0,0,0,4,16
Oceania,Northern Mariana Islands,2021,abr,0,0,0,4,16
Oceania,Palau,2022,abr,586,0,0,4,16
Oceania,Papua New Guinea,2021,abr,5006,47,1,4,16
Oceania,Pitcairn,2022,abr,0,0,0,4,16
Oceania,Samoa,2021,abr,0,0,0,4,16
Oceania,Solomon Islands,2021,abr,1,0,0,4,16
Oceania,Tokelau,2022,abr,0,0,0,4,16
Oceania,Tonga,2022,abr,3773,5,0,4,16
Oceania,Tuvalu,2022,abr,0,0,0,4,16
Oceania,Vanuatu,2021,abr,1,1,100,4,16
Oceania,Wallis and Futuna,2021,abr,52,3,6,4,16
South America,Argentina,2021,abr,628542,8007,1,4,16
South America,Bolivia,2021,abr,31321,694,2,4,16
South America,Brazil,2021,abr,1911712,82392,4,4,16
South America,Chile,2021,abr,202707,3218,2,4,16
South America,Colombia,2021,abr,453347,10298,2,4,16
South America,Ecuador,2021,abr,53107,1784,3,4,16
South America,Falkland Islands,2021,abr,9,0,0,4,16
South America,Guyana,2021,abr,3034,65,2,4,16
South America,Paraguay,2021,abr,64410,2179,3,4,16
South America,Peru,2021,abr,250638,23285,9,4,16
South America,Suriname,2021,abr,1241,27,2,4,16
South America,Uruguay,2021,abr,92879,1642,2,4,16
South America,Venezuela,2021,abr,37186,534,1,4,16
Africa,Algeria,2021,may,6805,219,3,5,17
Africa,Angola,2021,may,7899,170,2,5,17
Africa,Benin,2021,may,237,2,1,5,17
Africa,Botswana,2021,may,8039,137,2,5,17
Africa,Burkina Faso,2021,may,124,9,7,5,17
Africa,Burundi,2021,may,795,0,0,5,17
Africa,Cameroon,2021,may,6679,168,3,5,17
Africa,Cape Verde,2021,may,6557,47,1,5,17
Africa,Central African Republic,2021,may,680,10,1,5,17
Africa,Chad,2021,may,114,3,3,5,17
Africa,Comoros,2021,may,47,0,0,5,17
Africa,Congo,2021,may,980,9,1,5,17
Africa,Cote d'Ivoire,2021,may,1256,19,2,5,17
Africa,Democratic Republic of Congo,2021,may,1798,16,1,5,17
Africa,Djibouti,2021,may,433,11,3,5,17
Africa,Egypt,2021,may,35098,1757,5,5,17
Africa,Equatorial Guinea,2021,may,835,6,1,5,17
Africa,Eritrea,2021,may,423,4,1,5,17
Africa,Eswatini,2021,may,137,2,1,5,17
